AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 2,All,2023-24,48,8.2,7.6,,8,9.9,17,374,135,481,"4,875",> 100%
Region,Region 2,All,2023-24,49,8.3,7.7,,8.1,9.8,9,384,131,471,"4,825",> 100%
Region,Region 2,All,2023-24,50,8.4,7.8,,8.2,10.1,29,372,148,493,"4,878",> 100%
Region,Region 2,All,2023-24,51,8.5,7.9,,8.1,10.5,32,372,174,521,"4,978",> 100%
Region,Region 2,All,2023-24,52,8.5,7.9,,9.5,12.3,62,446,221,655,"5,325",> 100%
Region,Region 2,All,2023-24,1,8.6,8,,10.2,13.3,71,477,250,712,"5,356",> 100%
Region,Region 2,All,2023-24,2,8.7,8.1,,9.7,13.1,71,465,284,721,"5,523",> 100%
Region,Region 2,All,2023-24,3,8.7,8.1,,10.1,13.4,51,468,265,688,"5,143",> 100%
Region,Region 2,All,2023-24,4,8.7,8.1,,9.7,12.2,60,437,221,625,"5,142",> 100%
Region,Region 2,All,2023-24,5,8.7,8.1,,9,11.2,53,388,186,551,"4,922",> 100%
Region,Region 2,All,2023-24,6,8.7,8.1,,8.4,10.5,45,362,149,507,"4,840",> 100%
Region,Region 2,All,2023-24,7,8.7,8.1,,8,9.9,32,356,138,479,"4,840",> 100%
Region,Region 2,All,2023-24,8,8.7,8.1,,8,9.8,35,343,119,460,"4,717",> 100%
Region,Region 2,All,2023-24,9,8.6,8,,9.2,10.7,37,395,103,504,"4,714",> 100%
Region,Region 2,All,2023-24,10,8.6,8,,8.8,9.9,33,369,91,454,"4,587",> 100%
Region,Region 2,All,2023-24,11,8.5,7.9,,7.7,8.8,26,333,81,409,"4,648",> 100%
Region,Region 2,All,2023-24,12,8.4,7.8,,7.6,8.5,22,316,62,380,"4,467",> 100%
Region,Region 2,All,2023-24,13,8.4,7.8,,7.5,8.2,28,308,54,369,"4,501",> 100%
Region,Region 2,All,2023-24,14,8.3,7.7,,7.4,7.9,23,303,38,352,"4,430",> 100%
Region,Region 2,All,2023-24,15,8.2,7.6,,7.4,8.1,31,307,52,368,"4,539",> 100%
Region,Region 2,All,2023-24,16,8.1,7.5,,7.1,7.8,18,296,40,342,"4,392",> 100%
Region,Region 2,All,2023-24,17,7.9,7.3,,7,7.5,12,298,34,334,"4,448",> 100%
Region,Region 2,All,2023-24,18,7.8,7.2,,6.7,7.1,11,275,29,303,"4,281",> 100%
Region,Region 2,All,2023-24,19,7.7,7.1,,6.6,7,9,276,24,302,"4,292",> 100%
Region,Region 2,All,2023-24,20,7.6,7,,6.8,7.3,5,293,29,319,"4,357",> 100%
Region,Region 2,All,2023-24,21,7.5,6.9,,6.5,6.9,6,270,29,294,"4,260",> 100%
Region,Region 2,All,2023-24,22,7.4,6.8,,7.1,7.4,3,290,26,308,"4,147",> 100%
Region,Region 2,All,2023-24,23,7.3,6.7,,7.2,7.5,3,301,25,318,"4,216",> 100%
Region,Region 2,All,2023-24,24,7.2,6.6,,6.8,7.3,2,281,36,304,"4,165",> 100%
Region,Region 2,All,2023-24,25,7.1,6.5,,6,6.5,2,251,31,276,"4,225",> 100%
Region,Region 2,All,2023-24,26,7,6.4,,7,7.6,2,297,36,325,"4,283",> 100%
Region,Region 2,All,2023-24,27,7,6.4,,6.6,7.2,3,277,39,307,"4,253",> 100%
Region,Region 2,All,2023-24,28,6.9,6.3,,6.9,7.6,4,287,44,319,"4,190",> 100%
Region,Region 2,All,2023-24,29,6.9,6.3,,6.9,7.9,0,288,77,331,"4,195",> 100%
Region,Region 2,All,2023-24,30,6.9,6.3,,6.6,7.8,1,280,79,330,"4,237",> 100%
Region,Region 2,All,2023-24,31,6.9,6.3,,6.7,7.8,2,283,73,332,"4,235",> 100%
Region,Region 2,All,2023-24,32,6.9,6.3,,6.8,8.2,0,284,92,339,"4,147",> 100%
Region,Region 2,All,2023-24,33,6.9,6.3,,5.9,7.2,2,248,77,309,"4,268",> 100%
Region,Region 2,All,2023-24,34,6.9,6.3,,6,7.2,0,255,83,307,"4,267",> 100%
Region,Region 2,All,2023-24,35,7,6.4,,6.8,8.3,1,288,98,354,"4,250",> 100%
Region,Region 2,All,2023-24,36,7,6.4,,6.7,8,3,272,78,328,"4,108",> 100%
Region,Region 2,All,2023-24,37,7.1,6.5,,5.8,7.2,2,247,90,313,"4,328",> 100%
Region,Region 2,All,2023-24,38,7.2,6.6,,6.8,8.3,3,281,95,346,"4,169",> 100%
Region,Region 2,All,2023-24,39,7.3,6.7,,6.7,7.6,2,278,68,319,"4,184",> 100%
Region,Region 3,All,2023-24,40,6,5.4,,5.3,6.9,1,316,143,412,"5,947",> 100%
Region,Region 3,All,2023-24,41,6.1,5.5,,6.2,7.8,4,362,153,466,"5,937",> 100%
Region,Region 3,All,2023-24,42,6.2,5.6,,6.2,8.2,5,358,162,482,"5,863",> 100%
Region,Region 3,All,2023-24,43,6.3,5.7,,5.7,7.6,3,342,171,458,"6,050",> 100%
Region,Region 3,All,2023-24,44,6.4,5.8,,6.1,7.8,4,353,147,458,"5,885",> 100%
Region,Region 3,All,2023-24,45,6.6,5.9,,5.9,7.9,6,357,186,484,"6,132",> 100%
Region,Region 3,All,2023-24,46,6.7,6.1,,6.2,8.1,3,379,179,500,"6,172",> 100%
Region,Region 3,All,2023-24,47,6.8,6.2,,6.3,8.1,4,381,176,494,"6,131",> 100%
Region,Region 3,All,2023-24,48,6.9,6.3,,6.7,8.9,8,419,229,569,"6,365",> 100%
Region,Region 3,All,2023-24,49,7,6.4,,6.8,9.1,7,432,208,586,"6,458",> 100%
Region,Region 3,All,2023-24,50,7.1,6.5,,6.9,9.1,23,413,217,578,"6,341",> 100%
Region,Region 3,All,2023-24,51,7.2,6.6,,7.2,9.5,46,412,232,608,"6,391",> 100%
Region,Region 3,All,2023-24,52,7.3,6.7,,7.9,10.3,79,448,263,689,"6,712",> 100%
Region,Region 3,All,2023-24,1,7.3,6.7,,8.6,11.4,94,476,308,762,"6,665",> 100%
Region,Region 3,All,2023-24,2,7.4,6.8,,9.1,12,99,536,312,836,"6,964",> 100%
Region,Region 3,All,2023-24,3,7.4,6.8,,8.1,10.6,91,449,273,711,"6,691",> 100%
Region,Region 3,All,2023-24,4,7.5,6.9,,7.8,10.4,70,450,281,695,"6,703",> 100%
Region,Region 3,All,2023-24,5,7.5,6.9,,7.8,9.9,61,432,211,629,"6,357",> 100%
Region,Region 3,All,2023-24,6,7.5,6.9,,7,8.9,49,385,177,551,"6,163",> 100%
Region,Region 3,All,2023-24,7,7.5,6.9,,6.6,8.1,49,354,146,496,"6,123",> 100%
Region,Region 3,All,2023-24,8,7.5,6.8,,6.3,7.5,44,340,131,463,"6,136",> 100%
Region,Region 3,All,2023-24,9,7.4,6.8,,6.9,8.4,31,397,154,522,"6,181",> 100%
Region,Region 3,All,2023-24,10,7.4,6.7,,7.1,8.1,53,381,112,500,"6,146",> 100%
Region,Region 3,All,2023-24,11,7.3,6.7,,7,8,42,376,102,479,"5,996",> 100%
Region,Region 3,All,2023-24,12,7.2,6.6,,6.7,7.7,26,363,91,447,"5,802",> 100%
Region,Region 3,All,2023-24,13,7.1,6.5,,6.4,7.3,31,346,94,429,"5,892",> 100%
Region,Region 3,All,2023-24,14,7,6.4,,6,6.6,22,330,65,388,"5,859",> 100%
Region,Region 3,All,2023-24,15,6.9,6.3,,5.6,6.3,27,301,70,370,"5,902",> 100%
Region,Region 3,All,2023-24,16,6.8,6.2,,5.4,6.2,17,295,70,357,"5,726",> 100%
Region,Region 3,All,2023-24,17,6.7,6.1,,5.5,6.1,10,303,42,343,"5,642",> 100%
Region,Region 3,All,2023-24,18,6.6,6,,5.5,6,11,311,53,351,"5,878",> 100%
Region,Region 3,All,2023-24,19,6.5,5.9,,5.9,6.2,10,319,32,343,"5,569",> 100%
Region,Region 3,All,2023-24,20,6.4,5.7,,5.5,5.9,5,304,32,330,"5,600",> 100%
Region,Region 3,All,2023-24,21,6.3,5.6,,5.4,5.9,7,299,39,334,"5,683",> 100%
Region,Region 3,All,2023-24,22,6.1,5.5,,5.1,5.7,2,276,35,307,"5,426",> 100%
Region,Region 3,All,2023-24,23,6,5.4,,5.7,6,2,317,33,339,"5,604",> 100%
Region,Region 3,All,2023-24,24,6,5.3,,5.1,5.4,5,280,24,298,"5,535",> 100%
Region,Region 3,All,2023-24,25,5.9,5.2,,5,5.5,2,280,35,308,"5,602",> 100%
Region,Region 3,All,2023-24,26,5.8,5.2,,4.9,5.1,0,270,22,282,"5,544",> 100%
Region,Region 3,All,2023-24,27,5.7,5.1,,5.1,5.4,2,276,30,298,"5,474",> 100%
Region,Region 3,All,2023-24,28,5.7,5,,4.9,5.4,3,267,58,300,"5,510",> 100%
Region,Region 3,All,2023-24,29,5.6,5,,5.6,6.1,3,302,48,334,"5,461",> 100%
Region,Region 3,All,2023-24,30,5.6,5,,5.8,6.6,1,315,74,362,"5,467",> 100%
Region,Region 3,All,2023-24,31,5.6,5,,5.5,6.5,1,308,77,363,"5,621",> 100%
Region,Region 3,All,2023-24,32,5.6,5,,5,6,4,275,97,336,"5,560",> 100%
Region,Region 3,All,2023-24,33,5.6,5,,5.4,6.3,3,294,90,348,"5,483",> 100%
Region,Region 3,All,2023-24,34,5.6,5,,5.4,7,2,300,132,389,"5,542",> 100%
Region,Region 3,All,2023-24,35,5.7,5.1,,5.5,7.6,0,306,154,422,"5,539",> 100%
Region,Region 3,All,2023-24,36,5.8,5.1,,5.5,7.1,3,304,146,397,"5,591",> 100%
Region,Region 3,All,2023-24,37,5.8,5.2,,5.3,7,1,299,149,400,"5,709",> 100%
Region,Region 3,All,2023-24,38,5.9,5.3,,5.7,7.3,4,320,144,412,"5,642",> 100%
Region,Region 3,All,2023-24,39,6,5.4,,5.7,7.2,2,315,131,401,"5,568",> 100%
Region,Region 4,All,2023-24,40,6.5,6,,6.3,7.7,8,826,327,"1,016","13,252",> 100%
Region,Region 4,All,2023-24,41,6.6,6.1,,6.3,7.6,13,828,301,"1,018","13,433",> 100%
Region,Region 4,All,2023-24,42,6.7,6.2,,5.8,7.3,18,758,307,969,"13,363",> 100%
Region,Region 4,All,2023-24,43,6.8,6.3,,6.2,7.2,14,817,251,976,"13,466",> 100%
Region,Region 4,All,2023-24,44,6.9,6.4,,5.9,7,20,776,245,949,"13,580",> 100%
Region,Region 4,All,2023-24,45,7.1,6.5,,6.8,8,23,921,288,"1,121","13,939",> 100%
Region,Region 4,All,2023-24,46,7.2,6.6,,6.4,7.5,27,849,288,"1,033","13,728",> 100%
Region,Region 4,All,2023-24,47,7.3,6.8,,6.4,7.4,34,815,237,986,"13,340",> 100%
Region,Region 4,All,2023-24,48,7.4,6.9,,6.9,8.2,45,927,300,"1,156","14,120",> 100%
Region,Region 4,All,2023-24,49,7.5,7,,7,8.4,57,977,325,"1,233","14,715",> 100%
Region,Region 4,All,2023-24,50,7.6,7.1,,7.3,8.7,77,981,338,"1,259","14,549",> 100%
Region,Region 4,All,2023-24,51,7.7,7.1,,7.5,8.9,126,"1,004",345,"1,345","15,031",> 100%
Region,Region 4,All,2023-24,52,7.7,7.2,,9,10.6,218,"1,148",421,"1,615","15,262",> 100%
Region,Region 4,All,2023-24,1,7.8,7.3,,10,11.8,279,"1,284",509,"1,858","15,680",> 100%
Region,Region 4,All,2023-24,2,7.8,7.3,,9.6,11.5,235,"1,302",567,"1,839","16,002",> 100%
Region,Region 4,All,2023-24,3,7.9,7.3,,9.1,11,206,"1,205",508,"1,704","15,428",> 100%
Region,Region 4,All,2023-24,4,7.9,7.4,,8.7,10.5,149,"1,186",493,"1,616","15,416",> 100%
Region,Region 4,All,2023-24,5,7.9,7.4,,7.6,9.3,127,978,434,"1,349","14,530",> 100%
Region,Region 4,All,2023-24,6,7.9,7.4,,8,9.6,109,"1,056",428,"1,404","14,641",> 100%
Region,Region 4,All,2023-24,7,7.9,7.3,,7.6,9.1,106,985,386,"1,300","14,319",> 100%
Region,Region 4,All,2023-24,8,7.8,7.3,,7.4,8.9,88,976,383,"1,280","14,332",> 100%
Region,Region 4,All,2023-24,9,7.8,7.3,,7.4,9,76,975,386,"1,269","14,172",> 100%
Region,Region 4,All,2023-24,10,7.7,7.2,,7.1,8.6,70,932,356,"1,221","14,181",> 100%
Region,Region 4,All,2023-24,11,7.7,7.1,,6.7,8,57,869,299,"1,097","13,744",> 100%
Region,Region 4,All,2023-24,12,7.6,7,,6.7,7.8,46,860,251,"1,048","13,439",> 100%
Region,Region 4,All,2023-24,13,7.5,6.9,,6.5,7.5,37,852,211,"1,019","13,656",> 100%
Region,Region 4,All,2023-24,14,7.4,6.8,,6.1,7,39,808,192,961,"13,774",> 100%
Region,Region 4,All,2023-24,15,7.3,6.7,,6.9,7.6,29,912,154,"1,031","13,654",> 100%
Region,Region 4,All,2023-24,16,7.2,6.6,,5.8,6.5,27,762,139,874,"13,493",> 100%
Region,Region 4,All,2023-24,17,7,6.5,,6,6.5,23,773,115,865,"13,220",> 100%
Region,Region 4,All,2023-24,18,6.9,6.4,,6.1,6.6,19,786,130,882,"13,264",> 100%
Region,Region 4,All,2023-24,19,6.8,6.3,,5.8,6.2,18,745,83,812,"13,147",> 100%
Region,Region 4,All,2023-24,20,6.7,6.2,,5.9,6.3,15,754,93,822,"12,957",> 100%
Region,Region 4,All,2023-24,21,6.6,6,,5.3,5.7,5,698,78,756,"13,188",> 100%
Region,Region 4,All,2023-24,22,6.5,5.9,,5.8,6.2,12,733,84,802,"12,901",> 100%
Region,Region 4,All,2023-24,23,6.4,5.8,,5.7,6.1,10,748,71,802,"13,214",> 100%
Region,Region 4,All,2023-24,24,6.3,5.7,,5.5,5.9,8,724,93,785,"13,257",> 100%
Region,Region 4,All,2023-24,25,6.2,5.7,,5.9,6.3,16,744,109,815,"12,871",> 100%
Region,Region 4,All,2023-24,26,6.1,5.6,,5.4,5.9,5,708,108,783,"13,309",> 100%
Region,Region 4,All,2023-24,27,6.1,5.5,,5.9,6.6,7,772,146,867,"13,101",> 100%
Region,Region 4,All,2023-24,28,6,5.5,,6,6.7,15,768,173,875,"13,071",> 100%
Region,Region 4,All,2023-24,29,6,5.5,,5.7,6.7,11,721,214,861,"12,891",> 100%
Region,Region 4,All,2023-24,30,6,5.4,,5.9,6.9,6,767,241,903,"13,104",> 100%
Region,Region 4,All,2023-24,31,6,5.4,,5.7,6.8,9,737,259,889,"13,137",> 100%
Region,Region 4,All,2023-24,32,6,5.5,,6,7.2,8,787,281,943,"13,161",> 100%
Region,Region 4,All,2023-24,33,6,5.5,,6.3,7.6,8,826,300,"1,002","13,253",> 100%
Region,Region 4,All,2023-24,34,6.1,5.5,,6.1,7.4,14,779,302,974,"13,074",> 100%
Region,Region 4,All,2023-24,35,6.1,5.6,,6.3,7.9,10,833,381,"1,066","13,480",> 100%
Region,Region 4,All,2023-24,36,6.2,5.6,,6.4,7.8,8,845,330,"1,040","13,286",> 100%
Region,Region 4,All,2023-24,37,6.2,5.7,,6,7.5,8,793,338,993,"13,292",> 100%
Region,Region 4,All,2023-24,38,6.3,5.8,,6.2,7.2,17,792,239,940,"13,082",> 100%
Region,Region 4,All,2023-24,39,6.4,5.9,,6,7.1,13,774,255,932,"13,200",> 100%
Region,Region 5,All,2023-24,40,5.6,5.1,,4.9,6.4,1,479,234,628,"9,771",> 100%
Region,Region 5,All,2023-24,41,5.7,5.2,,5.3,6.5,1,519,193,639,"9,873",> 100%
Region,Region 5,All,2023-24,42,5.8,5.3,,5.1,6.5,1,514,221,653,"10,093",> 100%
Region,Region 5,All,2023-24,43,5.9,5.4,,5.2,6.4,3,513,214,640,"10,014",> 100%
Region,Region 5,All,2023-24,44,6,5.5,,5.1,6.7,4,519,242,686,"10,173",> 100%
Region,Region 5,All,2023-24,45,6.2,5.6,,6.2,7.9,8,632,273,820,"10,338",> 100%
Region,Region 5,All,2023-24,46,6.3,5.8,,5.7,7.4,4,572,264,750,"10,072",> 100%
Region,Region 5,All,2023-24,47,6.4,5.9,,5.9,7.9,12,591,328,810,"10,195",> 100%
Region,Region 5,All,2023-24,48,6.5,6,,6.3,8.6,19,658,355,917,"10,699",> 100%
Region,Region 5,All,2023-24,49,6.6,6.1,,6.6,9,18,691,416,977,"10,820",> 100%
Region,Region 5,All,2023-24,50,6.7,6.2,,6.9,9.4,26,715,434,"1,008","10,779",> 100%
Region,Region 5,All,2023-24,51,6.8,6.3,,6.8,9.2,55,677,415,994,"10,843",> 100%
Region,Region 5,All,2023-24,52,6.8,6.3,,7.6,10,74,752,449,"1,082","10,836",> 100%
Region,Region 5,All,2023-24,1,6.9,6.4,,8.2,11,110,803,508,"1,223","11,131",> 100%
Region,Region 5,All,2023-24,2,7,6.5,,8.2,10.9,105,813,495,"1,225","11,203",> 100%
Region,Region 5,All,2023-24,3,7,6.5,,7.9,9.9,81,803,392,"1,112","11,238",> 100%
Region,Region 5,All,2023-24,4,7.1,6.5,,7.5,9.5,87,751,354,"1,058","11,132",> 100%
Region,Region 5,All,2023-24,5,7.1,6.6,,6.8,8.2,85,622,250,856,"10,437",> 100%
Region,Region 5,All,2023-24,6,7.1,6.6,,6.3,8,75,585,250,836,"10,491",> 100%
Region,Region 5,All,2023-24,7,7.1,6.6,,6.6,7.8,91,578,201,795,"10,183",> 100%
Region,Region 5,All,2023-24,8,7,6.5,,6.7,7.9,91,617,208,840,"10,633",> 100%
Region,Region 5,All,2023-24,9,7,6.5,,6.9,8.1,93,627,199,839,"10,411",> 100%
Region,Region 5,All,2023-24,10,7,6.5,,7.1,8,108,619,156,819,"10,286",> 100%
Region,Region 5,All,2023-24,11,6.9,6.4,,6.4,7.5,77,579,178,772,"10,228",> 100%
Region,Region 5,All,2023-24,12,6.8,6.3,,6.3,7.2,59,564,136,713,"9,884",> 100%
Region,Region 5,All,2023-24,13,6.8,6.2,,5.9,6.7,41,552,123,671,"10,072",> 100%
Region,Region 5,All,2023-24,14,6.7,6.2,,6.3,6.9,38,583,113,686,"9,930",> 100%
Region,Region 5,All,2023-24,15,6.6,6.1,,6.3,6.9,52,586,94,700,"10,206",> 100%
Region,Region 5,All,2023-24,16,6.5,6,,5.6,6.1,39,504,83,594,"9,732",> 100%
Region,Region 5,All,2023-24,17,6.4,5.8,,5.7,6.1,18,531,75,589,"9,681",> 100%
Region,Region 5,All,2023-24,18,6.2,5.7,,4.9,5.4,13,456,62,515,"9,553",> 100%
Region,Region 5,All,2023-24,19,6.1,5.6,,5.4,5.7,28,492,50,555,"9,677",> 100%
Region,Region 5,All,2023-24,20,6,5.5,,5.1,5.5,11,486,50,527,"9,661",> 100%
Region,Region 5,All,2023-24,21,5.9,5.4,,4.8,5.1,4,447,46,476,"9,419",> 100%
Region,Region 5,All,2023-24,22,5.8,5.3,,4.6,4.9,8,422,42,453,"9,283",> 100%
Region,Region 5,All,2023-24,23,5.7,5.2,,5,5.2,2,471,34,492,"9,511",> 100%
Region,Region 5,All,2023-24,24,5.6,5.1,,5,5.2,9,465,42,499,"9,530",> 100%
Region,Region 5,All,2023-24,25,5.5,5,,4.6,4.9,2,424,43,453,"9,306",> 100%
Region,Region 5,All,2023-24,26,5.4,4.9,,4.6,5,3,426,53,461,"9,243",> 100%
Region,Region 5,All,2023-24,27,5.4,4.8,,4.7,5.1,4,430,52,464,"9,182",> 100%
Region,Region 5,All,2023-24,28,5.3,4.8,,5,5.5,1,470,69,517,"9,343",> 100%
Region,Region 5,All,2023-24,29,5.2,4.7,,4.8,5.3,5,435,70,489,"9,231",> 100%
Region,Region 5,All,2023-24,30,5.2,4.7,,5.2,5.9,1,474,108,539,"9,193",> 100%
Region,Region 5,All,2023-24,31,5.2,4.7,,4.8,5.7,2,454,121,544,"9,512",> 100%
Region,Region 5,All,2023-24,32,5.2,4.7,,5,5.9,4,462,128,546,"9,333",> 100%
Region,Region 5,All,2023-24,33,5.2,4.7,,5.1,6,3,486,143,569,"9,534",> 100%
Region,Region 5,All,2023-24,34,5.2,4.7,,5.1,6.4,6,480,181,608,"9,441",> 100%
Region,Region 5,All,2023-24,35,5.2,4.7,,4.8,6.2,3,449,181,578,"9,398",> 100%
Region,Region 5,All,2023-24,36,5.3,4.8,,5.3,6.6,3,488,182,611,"9,307",> 100%
Region,Region 5,All,2023-24,37,5.3,4.8,,5,6.4,0,481,197,607,"9,531",> 100%
Region,Region 5,All,2023-24,38,5.4,4.9,,5.1,6.4,5,487,207,615,"9,613",> 100%
Region,Region 5,All,2023-24,39,5.5,5,,5.4,6.5,3,510,177,619,"9,506",> 100%
Region,Region 6,All,2023-24,40,6.4,5.8,,6.1,7.4,3,428,146,522,"7,074",> 100%
Region,Region 6,All,2023-24,41,6.5,5.9,,6,7.1,7,414,133,497,"7,040",> 100%
Region,Region 6,All,2023-24,42,6.6,6,,6.1,7.2,8,425,138,513,"7,142",> 100%
Region,Region 6,All,2023-24,43,6.7,6.2,,6.5,7.4,10,451,121,527,"7,110",> 100%
Region,Region 6,All,2023-24,44,6.9,6.3,,6.1,7.1,13,421,113,506,"7,171",> 100%
Region,Region 6,All,2023-24,45,7,6.4,,6,6.9,9,439,126,515,"7,424",> 100%
Region,Region 6,All,2023-24,46,7.1,6.6,,6.8,8.1,20,471,148,581,"7,201",> 100%
Region,Region 6,All,2023-24,47,7.3,6.7,,6.5,7.5,20,449,134,547,"7,253",> 100%
Region,Region 6,All,2023-24,48,7.4,6.8,,6.9,8.2,21,495,172,620,"7,525",> 100%
Region,Region 6,All,2023-24,49,7.5,6.9,,7,8.2,32,512,152,635,"7,734",> 100%
Region,Region 6,All,2023-24,50,7.6,7,,7,8.1,36,504,154,629,"7,755",> 100%
Region,Region 6,All,2023-24,51,7.7,7.1,,7.4,8.8,73,518,188,696,"7,943",> 100%
Region,Region 6,All,2023-24,52,7.8,7.2,,8.2,9.8,81,560,226,773,"7,862",> 100%
Region,Region 6,All,2023-24,1,7.9,7.3,,8.6,10.3,92,631,267,867,"8,439",> 100%
Region,Region 6,All,2023-24,2,7.9,7.3,,9,10.4,106,652,254,884,"8,461",> 100%
Region,Region 6,All,2023-24,3,7.9,7.4,,8.3,9.9,88,603,262,825,"8,370",> 100%
Region,Region 6,All,2023-24,4,8,7.4,,9.1,10.9,88,665,251,900,"8,270",> 100%
Region,Region 6,All,2023-24,5,8,7.4,,8,9.2,81,551,189,731,"7,915",> 100%
Region,Region 6,All,2023-24,6,8,7.4,,8.3,9.5,78,568,192,740,"7,761",> 100%
Region,Region 6,All,2023-24,7,8,7.4,,8.1,9.4,69,535,175,702,"7,473",> 100%
Region,Region 6,All,2023-24,8,7.9,7.3,,7.6,8.7,56,530,169,668,"7,719",> 100%
Region,Region 6,All,2023-24,9,7.9,7.3,,7.6,8.7,50,516,132,641,"7,403",> 100%
Region,Region 6,All,2023-24,10,7.8,7.2,,6.7,7.9,44,452,130,583,"7,405",> 100%
Region,Region 6,All,2023-24,11,7.7,7.1,,6.5,7.5,47,438,130,559,"7,453",> 100%
Region,Region 6,All,2023-24,12,7.6,7.1,,6.8,7.5,27,466,102,539,"7,207",> 100%
Region,Region 6,All,2023-24,13,7.5,7,,6.9,7.6,22,472,92,544,"7,165",> 100%
Region,Region 6,All,2023-24,14,7.4,6.8,,7.3,8,26,502,82,575,"7,204",> 100%
Region,Region 6,All,2023-24,15,7.3,6.7,,6.6,7,12,461,64,508,"7,206",> 100%
Region,Region 6,All,2023-24,16,7.2,6.6,,6.2,6.6,11,431,47,470,"7,163",> 100%
Region,Region 6,All,2023-24,17,7,6.5,,6,6.5,12,416,61,462,"7,077",> 100%
Region,Region 6,All,2023-24,18,6.9,6.3,,5.8,5.9,7,394,33,413,"6,955",> 100%
Region,Region 6,All,2023-24,19,6.8,6.2,,5.3,5.5,5,368,30,385,"6,998",> 100%
Region,Region 6,All,2023-24,20,6.6,6.1,,5.6,6,1,392,39,415,"6,972",> 100%
Region,Region 6,All,2023-24,21,6.5,5.9,,5.4,5.7,5,374,32,398,"6,985",> 100%
Region,Region 6,All,2023-24,22,6.4,5.8,,5.4,5.7,4,377,34,403,"7,041",> 100%
Region,Region 6,All,2023-24,23,6.3,5.7,,5.7,5.9,6,400,38,419,"7,102",> 100%
Region,Region 6,All,2023-24,24,6.2,5.6,,5.9,6.2,3,413,43,438,"7,084",> 100%
Region,Region 6,All,2023-24,25,6.1,5.5,,5.6,5.9,3,394,44,417,"7,122",> 100%
Region,Region 6,All,2023-24,26,6,5.4,,6,6.3,5,421,49,451,"7,151",> 100%
Region,Region 6,All,2023-24,27,5.9,5.4,,5,5.4,1,364,46,394,"7,237",> 100%
Region,Region 6,All,2023-24,28,5.9,5.3,,5.5,5.9,5,380,63,413,"7,025",> 100%
Region,Region 6,All,2023-24,29,5.8,5.3,,5.1,5.9,5,352,79,409,"6,944",> 100%
Region,Region 6,All,2023-24,30,5.8,5.2,,5.4,6.2,3,378,105,438,"7,022",> 100%
Region,Region 6,All,2023-24,31,5.8,5.2,,5.9,7.1,7,417,143,505,"7,163",> 100%
Region,Region 6,All,2023-24,32,5.8,5.2,,6.1,7.3,5,434,143,524,"7,198",> 100%
Region,Region 6,All,2023-24,33,5.8,5.2,,5.8,6.8,3,416,135,492,"7,218",> 100%
Region,Region 6,All,2023-24,34,5.8,5.3,,5.6,6.7,2,409,159,489,"7,292",> 100%
Region,Region 6,All,2023-24,35,5.9,5.3,,5.6,6.6,13,384,136,465,"7,070",> 100%
Region,Region 6,All,2023-24,36,6,5.4,,5.9,6.8,3,419,132,489,"7,176",> 100%
Region,Region 6,All,2023-24,37,6,5.5,,6.2,6.9,2,437,111,489,"7,122",> 100%
Region,Region 6,All,2023-24,38,6.1,5.6,,6,6.6,5,423,89,467,"7,107",> 100%
Region,Region 6,All,2023-24,39,6.2,5.7,,6,6.5,8,421,88,467,"7,158",> 100%
Region,Region 7,All,2023-24,40,5.8,5.1,,4.6,5.7,2,121,51,153,"2,668",> 100%
Region,Region 7,All,2023-24,41,5.9,5.2,,4.7,6.1,2,127,56,166,"2,728",> 100%
Region,Region 7,All,2023-24,42,6,5.3,,5.4,6.9,3,146,70,190,"2,764",> 100%
Region,Region 7,All,2023-24,43,6.1,5.4,,6,7.5,2,171,70,217,"2,876",> 100%
Region,Region 7,All,2023-24,44,6.3,5.5,,5.9,7.1,5,165,59,203,"2,862",> 100%
Region,Region 7,All,2023-24,45,6.4,5.7,,5.2,7,3,145,78,201,"2,863",> 100%
Region,Region 7,All,2023-24,46,6.5,5.8,,5.3,7.2,1,147,81,200,"2,780",> 100%
Region,Region 7,All,2023-24,47,6.6,5.9,,5.8,7.4,3,162,74,212,"2,860",> 100%
Region,Region 7,All,2023-24,48,6.8,6,,5.7,8.4,1,166,120,245,"2,909",> 100%
Region,Region 7,All,2023-24,49,6.9,6.1,,7,9.5,9,211,121,296,"3,132",> 100%
Region,Region 7,All,2023-24,50,7,6.3,,6,8.7,9,164,112,252,"2,891",> 100%
Region,Region 7,All,2023-24,51,7.1,6.4,,5.6,8.7,6,163,126,261,"3,009",> 100%
Region,Region 7,All,2023-24,52,7.2,6.5,,7.2,10.1,22,200,130,310,"3,072",> 100%
Region,Region 7,All,2023-24,1,7.3,6.5,,8.2,10.7,26,237,131,342,"3,198",> 100%
Region,Region 7,All,2023-24,2,7.3,6.6,,7.8,10.4,32,217,124,331,"3,197",> 100%
Region,Region 7,All,2023-24,3,7.4,6.7,,7,9.8,25,205,128,320,"3,268",> 100%
Region,Region 7,All,2023-24,4,7.4,6.7,,6.7,8.9,19,197,90,286,"3,209",> 100%
