COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
,,,,,,,,,,,,,SEP,0.0,5080.0,Marshall Islands,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,5092.0,N. Mariana Islands,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,5553.0,U.S. Virgin Islands ,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" U.S. Virgin Islands : 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,5706.0,Federated States of Micronesia,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,6226.0,U.S. Virgin Islands ,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" U.S. Virgin Islands : 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,6338.0,U.S. Virgin Islands ,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" U.S. Virgin Islands : 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,6738.0,Marshall Islands,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,6780.0,Marshall Islands,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,7639.0,American Samoa,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" American Samoa: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,7700.0,Marshall Islands,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,7726.0,Federated States of Micronesia,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,7989.0,Federated States of Micronesia,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,8151.0,Marshall Islands,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,9444.0,Guam,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,10382.0,Federated States of Micronesia,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,10568.0,Republic of Palau,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Republic of Palau: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,11986.0,Guam,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,12020.0,N. Mariana Islands,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,12246.0,Federated States of Micronesia,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,12460.0,Guam,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,13771.0,Guam,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,15392.5,N. Mariana Islands,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,15641.5,American Samoa,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" American Samoa: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,16061.0,Guam,0.0,65+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 65+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,16583.0,Republic of Palau,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Republic of Palau: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,20301.0,N. Mariana Islands,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,20418.0,American Samoa,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" American Samoa: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,21412.5,Republic of Palau,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Republic of Palau: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,24141.0,U.S. Virgin Islands ,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" U.S. Virgin Islands : 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,26572.5,West Virginia,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" West Virginia: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,27742.0,Guam,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,29342.0,Marshall Islands,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,30010.5,Philadelphia,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Philadelphia: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,31335.0,American Samoa,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" American Samoa: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,34647.0,Federated States of Micronesia,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,36075.0,N. Mariana Islands,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,36097.0,Marshall Islands,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,37396.5,Puerto Rico,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Puerto Rico: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,38581.0,U.S. Virgin Islands ,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" U.S. Virgin Islands : 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,46976.5,American Samoa,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" American Samoa: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,47529.0,Marshall Islands,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,49666.0,Federated States of Micronesia,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,51467.5,N. Mariana Islands,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" N. Mariana Islands: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,52373.0,Guam,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,53615.5,Mississippi,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Mississippi: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,66724.0,Federated States of Micronesia,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,70741.0,Guam,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,74811.0,Puerto Rico,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Puerto Rico: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,76871.0,Marshall Islands,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Marshall Islands: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,100594.0,Minnesota,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,101371.0,Federated States of Micronesia,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Federated States of Micronesia: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,114544.0,Guam,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,118083.0,Puerto Rico,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Puerto Rico: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,163198.5,Michigan,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,166917.0,Guam,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Guam: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,212202.0,Minnesota,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,291284.0,Minnesota,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,292636.0,Minnesota,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,342016.0,Michigan,0.0,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,371308.0,Minnesota,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,467559.0,Michigan,0.0,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,475421.0,Michigan,0.0,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,624694.0,Michigan,0.0,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,948841.0,Minnesota,0.0,65+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 65+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,1091861.0,Minnesota,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,1268024.0,Minnesota,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,1812441.0,Michigan,0.0,65+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 65+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,2020773.0,Michigan,0.0,50-64 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 50-64 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,2072888.5,Michigan,0.0,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,2315421.0,Minnesota,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,4006528.0,Michigan,0.0,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,4356123.0,Minnesota,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,5624147.0,Minnesota,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Minnesota: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,7839742.0,Michigan,0.0,18+ years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 18+ years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,0.0,9912630.5,Michigan,0.0,Overall,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: Overall""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1.0,86184.0,Louisiana,0.0,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Louisiana: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1.0,110338.0,Mississippi,9.0631e-06,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2023-24""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Mississippi: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
